year,university,school,course,employment_rate_overall,employment_rate_ft_perm,basic_monthly_mean,basic_monthly_median,gross_monthly_mean,gross_monthly_median,gross_mthly_25_percentile,gross_mthly_75_percentile,course_category
2020,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",inter-disciplinary double major,95.8,50.0,3608.0,3300.0,3797.0,3854.0,3200.0,4500.0,Others
2020,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",linguistics and multilingual studies,96.6,63.8,3371.0,3300.0,3472.0,3350.0,3000.0,3900.0,Arts & Social Sciences
2020,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",philosophy,96.3,70.4,3417.0,3300.0,3580.0,3650.0,3300.0,3850.0,Arts & Social Sciences
2020,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",psychology,83.8,53.5,3315.0,3200.0,3433.0,3300.0,3100.0,3650.0,Arts & Social Sciences
2020,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",public policy and global affairs,92.5,67.5,3989.0,3710.0,4043.0,3800.0,3500.0,4583.0,Others
2020,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",sociology,95.4,66.2,3529.0,3500.0,3598.0,3600.0,3300.0,3800.0,Arts & Social Sciences
2020,Nanyang Technological University,College of Science,biological sciences,88.9,56.7,3319.0,3300.0,3401.0,3325.0,3200.0,3650.0,Sciences
2020,Nanyang Technological University,College of Science,biomedical sciences and chinese medicine,94.7,84.2,2950.0,3000.0,2969.0,3000.0,2800.0,3150.0,Medicine
2020,Nanyang Technological University,College of Science,chemistry and biological chemistry,91.9,45.6,3230.0,3200.0,3345.0,3245.0,3000.0,3635.0,Sciences
2020,Nanyang Technological University,College of Science,environmental earth systems sciences,95.5,63.6,3637.0,3550.0,3657.0,3550.0,3400.0,3764.0,Sciences
2020,Nanyang Technological University,College of Science,mathematical sciences,92.4,68.9,3746.0,3600.0,3823.0,3656.0,3300.0,4250.0,Sciences
2020,Nanyang Technological University,College of Science,mathematics and economics,87.1,55.7,3849.0,3832.0,3949.0,3832.0,3500.0,4300.0,Sciences
2020,Nanyang Technological University,College of Science,physics and applied physics,92.6,48.5,3643.0,3600.0,3719.0,3700.0,3500.0,3850.0,Sciences
2020,Nanyang Technological University,Sports Science and Management,sports science and management,91.5,52.5,3494.0,3240.0,3661.0,3300.0,3000.0,4200.0,Business & Administration
2020,Nanyang Technological University,National Institute of Education (NIE),arts (with education),100.0,98.4,3582.0,3798.0,3682.0,3799.0,3600.0,3806.0,Education
2020,Nanyang Technological University,National Institute of Education (NIE),science (with education),100.0,100.0,3660.0,3799.0,3744.0,3800.0,3700.0,4000.0,Education
2020,Nanyang Technological University,Lee Kong Chian School of Medicine,medicine,100.0,100.0,4775.0,4700.0,5387.0,5250.0,5000.0,5900.0,Medicine
2020,National University of Singapore,Faculty of Arts & Social Sciences,arts,90.4,39.8,3639.0,3100.0,3868.0,3300.0,2700.0,3600.0,Arts & Social Sciences
2020,National University of Singapore,Faculty of Arts & Social Sciences,arts,93.1,54.2,3529.0,3500.0,3586.0,3500.0,3300.0,3854.0,Arts & Social Sciences
2020,National University of Singapore,Faculty of Arts & Social Sciences,social sciences,93.5,65.3,3597.0,3500.0,3666.0,3500.0,3345.0,3875.0,Sciences
2020,National University of Singapore,Faculty of Dentistry,dental surgery,100.0,100.0,4202.0,4200.0,4280.0,4200.0,4200.0,4600.0,Dentistry
2020,National University of Singapore,Faculty of Engineering,engineering (biomedical engineering),95.8,53.1,3500.0,3500.0,3577.0,3500.0,3300.0,3740.0,Engineering
2020,National University of Singapore,Faculty of Engineering,engineering (chemical engineering),97.0,78.2,3955.0,4000.0,4155.0,4000.0,3700.0,4500.0,Engineering
2020,National University of Singapore,Faculty of Engineering,engineering (civil engineering),95.5,86.5,3661.0,3500.0,3739.0,3590.0,3500.0,4050.0,Engineering
2020,National University of Singapore,Faculty of Engineering,engineering (electrical engineering),91.0,75.4,4256.0,4000.0,4370.0,4200.0,3800.0,5000.0,Engineering
2020,National University of Singapore,Faculty of Engineering,engineering (engineering science),91.3,73.9,4499.0,4000.0,4584.0,4000.0,3765.0,5000.0,Engineering
2020,National University of Singapore,Faculty of Engineering,engineering (environmental engineering),100.0,63.2,3473.0,3500.0,3572.0,3500.0,3250.0,3875.0,Engineering
2020,National University of Singapore,Faculty of Engineering,engineering (industrial and systems engineering),97.2,93.0,4236.0,4010.0,4337.0,4380.0,3700.0,4800.0,Engineering
2020,National University of Singapore,Faculty of Engineering,engineering (materials science and engineering),90.3,66.1,3795.0,3700.0,3922.0,3900.0,3600.0,4200.0,Engineering
2020,National University of Singapore,Faculty of Engineering,engineering (mechanical engineering),94.2,69.6,3832.0,3700.0,3946.0,3800.0,3500.0,4200.0,Engineering
2020,National University of Singapore,Faculty of Law,laws,91.8,86.8,4848.0,4640.0,5009.0,5000.0,4400.0,5600.0,Law
2020,National University of Singapore,Faculty of Science,science,86.0,42.1,3195.0,3000.0,3297.0,3100.0,3000.0,3650.0,Sciences
2020,National University of Singapore,Faculty of Science,science,93.1,57.4,3636.0,3500.0,3723.0,3528.0,3300.0,4000.0,Sciences
2020,National University of Singapore,Faculty of Science,science (computational biology),80.0,40.0,4563.0,4525.0,4625.0,4650.0,4250.0,5000.0,Sciences
2020,National University of Singapore,Faculty of Science,science (pharmacy),99.3,93.7,3590.0,3600.0,3751.0,3700.0,3500.0,3950.0,Sciences
2020,National University of Singapore,Faculty of Science,science (data science and analytics),100.0,78.3,4417.0,4125.0,4456.0,4125.0,3900.0,4900.0,Information Technology
2020,National University of Singapore,NUS Business School,business administration,96.3,66.7,4910.0,4000.0,5043.0,4150.0,3300.0,6100.0,Business & Administration
2020,National University of Singapore,NUS Business School,business administration,94.9,80.7,4459.0,4000.0,4579.0,4000.0,3600.0,5000.0,Business & Administration
2020,National University of Singapore,NUS Business School,business administration (accountancy),90.9,63.6,4443.0,3500.0,4443.0,3500.0,2800.0,5500.0,Accountancy
2020,National University of Singapore,NUS Business School,business administration (accountancy),96.8,92.1,3951.0,3400.0,4050.0,3500.0,3000.0,4425.0,Accountancy
2020,National University of Singapore,School of Computing,computing (computer science),97.1,92.6,5576.0,5100.0,5735.0,5243.0,4400.0,6316.0,Information Technology
2020,National University of Singapore,School of Computing,computing (information security),90.9,90.9,4620.0,4650.0,4746.0,5000.0,4200.0,5300.0,Information Technology
2020,National University of Singapore,School of Computing,computing (information systems),98.6,93.1,4591.0,4495.0,4764.0,4500.0,4000.0,5400.0,Information Technology
2020,National University of Singapore,School of Computing,science (business analytics),98.0,84.3,4985.0,5000.0,5094.0,5000.0,4480.0,5800.0,Business & Administration
2020,National University of Singapore,School of Design & Environment,arts (architecture),94.0,91.0,3984.0,4000.0,4058.0,4000.0,3650.0,4300.0,Architecture & Built Environment
2020,National University of Singapore,School of Design & Environment,arts (industrial design),90.3,22.6,3417.0,3500.0,3417.0,3500.0,3000.0,3500.0,Arts & Social Sciences
2020,National University of Singapore,School of Design & Environment,science (project and facilities management),92.2,66.7,3338.0,3200.0,3400.0,3200.0,3000.0,3500.0,Business & Administration
2020,National University of Singapore,School of Design & Environment,science (real estate),95.1,68.6,3609.0,3600.0,3682.0,3630.0,3200.0,4000.0,Architecture & Built Environment
2020,National University of Singapore,Yong Loo Lin School (Medicine),medicine and surgery,100.0,100.0,4688.0,4700.0,5306.0,5250.0,5000.0,5800.0,Medicine
2020,National University of Singapore,Yong Loo Lin School (Medicine),science (nursing),97.4,92.2,3269.0,3250.0,3489.0,3500.0,3250.0,3680.0,Health Sciences
2020,National University of Singapore,Yong Loo Lin School (Medicine),science (nursing),98.5,97.0,3371.0,3400.0,3616.0,3600.0,3500.0,3750.0,Health Sciences
2020,National University of Singapore,YST Conservatory of Music,music,69.2,15.4,3163.0,3125.0,3238.0,3275.0,3125.0,3350.0,Others
2020,National University of Singapore,Yale-NUS College,science,92.6,77.8,5615.0,5350.0,5798.0,5350.0,4225.0,6485.0,Sciences
2020,National University of Singapore,Multi-Disciplinary Programmes,engineering (computer engineering),93.7,81.1,4904.0,5000.0,4977.0,5000.0,4080.0,5500.0,Information Technology
2020,National University of Singapore,Multi-Disciplinary Programmes,environmental studies,92.9,47.6,3251.0,3250.0,3409.0,3250.0,3010.0,3750.0,Others
2020,Singapore Institute of Technology,DigiPen Institute of Technology,arts in game design,100.0,78.6,3486.0,3500.0,3575.0,3500.0,3100.0,3600.0,Arts & Social Sciences
2020,Singapore Institute of Technology,DigiPen Institute of Technology,fine arts in digital art and animation,97.1,70.6,2845.0,2835.0,2862.0,2887.0,2675.0,3000.0,Arts & Social Sciences
2020,Singapore Institute of Technology,DigiPen Institute of Technology,science in computer science and game design,97.7,81.8,3960.0,4000.0,3974.0,4000.0,3500.0,4200.0,Information Technology
2020,Singapore Institute of Technology,DigiPen Institute of Technology,science in computer science in real-time interactive simulation,97.6,90.5,4390.0,4200.0,4399.0,4200.0,3880.0,4500.0,Information Technology
2020,Singapore Institute of Technology,Singapore Institute of Technology (SIT),accountancy,97.4,69.8,3107.0,3000.0,3120.0,3000.0,3000.0,3200.0,Accountancy
2020,Singapore Institute of Technology,Singapore Institute of Technology (SIT),engineering with in information and communications technology (information security),100.0,95.9,4023.0,4000.0,4237.0,4300.0,3600.0,4630.0,Engineering
2020,Singapore Institute of Technology,Singapore Institute of Technology (SIT),engineering with in information and communications technology (software engineering),96.2,83.0,4275.0,4000.0,4366.0,4000.0,3600.0,4750.0,Engineering
2020,Singapore Institute of Technology,Singapore Institute of Technology (SIT),engineering with in pharmaceutical engineering,94.2,73.9,3329.0,3375.0,3749.0,3740.0,3400.0,4000.0,Engineering
2020,Singapore Institute of Technology,Singapore Institute of Technology (SIT),engineering with in sustainable infrastructure engineering (building services),98.1,84.6,3585.0,3500.0,3702.0,3500.0,3375.0,3800.0,Architecture & Built Environment
2020,Singapore Institute of Technology,Singapore Institute of Technology (SIT),engineering with in sustainable infrastructure engineering (land),97.1,77.1,3823.0,3925.0,4203.0,4105.0,3650.0,4370.0,Engineering
2020,Singapore Institute of Technology,Singapore Institute of Technology (SIT),engineering with in telematics (intelligent transportation systems engineering),92.9,55.4,4083.0,4200.0,4135.0,4200.0,3380.0,4800.0,Engineering
2020,Singapore Institute of Technology,Singapore Institute of Technology (SIT),hospitality business,89.9,47.9,3041.0,3000.0,3148.0,3000.0,2800.0,3400.0,Business & Administration
2020,Singapore Institute of Technology,SIT- DigiPen Institute of Technology,engineering with in systems engineering (electromechanical systems),95.7,82.6,4044.0,4090.0,4114.0,4185.0,3750.0,4250.0,Engineering
2020,Singapore Institute of Technology,SIT- Massey University,food technology,95.2,52.4,3060.0,3000.0,3084.0,3000.0,2770.0,3400.0,Others
2020,Singapore Institute of Technology,SIT- Newcastle University,engineering with in chemical engineering,95.7,47.8,3095.0,3000.0,3242.0,3200.0,3000.0,3500.0,Engineering
2020,Singapore Institute of Technology,SIT- Newcastle University,engineering with in electrical power engineering,97.9,68.8,3501.0,3500.0,3603.0,3500.0,3400.0,3850.0,Engineering
2020,Singapore Institute of Technology,SIT- Newcastle University,engineering with in marine engineering,100.0,79.2,3774.0,3650.0,3821.0,3750.0,3300.0,4370.0,Engineering
2020,Singapore Institute of Technology,SIT- Newcastle University,engineering with in mechanical design and manufacturing engineering,94.6,57.1,3281.0,3300.0,3443.0,3350.0,3025.0,3925.0,Engineering
2020,Singapore Institute of Technology,SIT- Newcastle University,engineering with in naval architecture,78.6,42.9,3217.0,3150.0,3244.0,3200.0,2600.0,3465.0,Architecture & Built Environment
2020,Singapore Institute of Technology,SIT- Newcastle University,engineering with in offshore engineering,92.3,69.2,3921.0,3800.0,4160.0,4000.0,3750.0,4800.0,Engineering
2020,Singapore Institute of Technology,SIT / SIT-Trinity College Dublin / Trinity College Dublin,bachelor in science (diagnostic radiography),100.0,100.0,3446.0,3400.0,3685.0,3650.0,3400.0,3859.0,Health Sciences
2020,Singapore Institute of Technology,SIT / SIT-Trinity College Dublin / Trinity College Dublin,bachelor in science (occupational therapy),100.0,100.0,3510.0,3400.0,3542.0,3400.0,3364.0,3629.0,Health Sciences
2020,Singapore Institute of Technology,SIT / SIT-Trinity College Dublin / Trinity College Dublin,bachelor in science (physiotherapy),98.2,96.3,3485.0,3480.0,3518.0,3500.0,3400.0,3700.0,Health Sciences
2020,Singapore Institute of Technology,SIT / SIT-Trinity College Dublin / Trinity College Dublin,bachelor in science (radiation therapy),100.0,83.3,3380.0,3500.0,3380.0,3500.0,3400.0,3500.0,Health Sciences
2020,Singapore Institute of Technology,SIT-University of Glasgow,engineering with in civil engineering,97.9,78.7,3444.0,3400.0,3518.0,3500.0,3200.0,3700.0,Engineering
2020,Singapore Institute of Technology,SIT-University of Glasgow,science with in nursing,96.2,94.2,3436.0,3270.0,3725.0,3650.0,3405.0,4000.0,Health Sciences
2020,Singapore Institute of Technology,Technische Universität München,science in chemical engineering,93.3,48.9,3147.0,3100.0,3387.0,3175.0,2815.0,3650.0,Engineering
2020,Singapore Institute of Technology,Technische Universität München,science in electrical engineering and information technology,94.7,39.5,3760.0,3600.0,3773.0,3600.0,3350.0,4000.0,Information Technology
2020,Singapore Institute of Technology,The Culinary Institute of America,business administration in food business management,86.0,66.7,2497.0,2475.0,2675.0,2550.0,2300.0,2820.0,Business & Administration
2020,Singapore Institute of Technology,The Glasgow School of Art,arts with in communication design,85.7,38.1,2773.0,2800.0,2876.0,2800.0,2500.0,3000.0,Arts & Social Sciences
2020,Singapore Institute of Technology,The Glasgow School of Art,arts with in interior design,83.9,45.2,2958.0,2500.0,2992.0,2600.0,2500.0,3500.0,Arts & Social Sciences
2020,Singapore Institute of Technology,University of Glasgow,engineering with in aeronautical engineering,91.2,35.3,4127.0,3900.0,4159.0,3921.0,3400.0,5010.0,Engineering
2020,Singapore Institute of Technology,University of Glasgow,engineering with in aerospace systems,100.0,37.9,3900.0,3750.0,3940.0,3750.0,3400.0,4600.0,Engineering
2020,Singapore Institute of Technology,University of Glasgow,engineering with in mechanical design engineering,95.0,53.3,3461.0,3500.0,3592.0,3500.0,3200.0,3650.0,Engineering
